Epoch,D_loss,G_loss,D_loss_change_%,G_loss_change_%,D_to_G_ratio
326,-11.8203,2.7842,-13.613242709932038,-134.29155581830722,4.245492421521442
327,-10.0826,1.9359,-14.70098051656895,-30.468357158250125,5.208223565266801
328,-8.9913,0.2816,-10.823597088052672,-85.45379410093497,31.929332386363637
329,-15.3617,5.3814,70.85071124309054,1811.0085227272727,2.854591741925893
330,-10.1329,-0.6099,-34.037899451232626,-111.33348199353328,-16.614035087719298
331,-11.7947,3.322,16.400043422909548,-644.679455648467,3.5504816375677306
332,-9.4854,-1.6336,-19.57913300041544,-149.1751956652619,-5.8064397649363375
333,-16.0497,4.9719,69.20425074324751,-404.3523506366308,3.228081819827431
334,-10.9335,-2.0011,-31.877231350118695,-140.2481948550856,-5.463744940282845
335,-12.298,3.8188,12.479992683038365,-290.83504072759985,3.220383366502566
336,-10.9457,-0.5424,-10.996096926329479,-114.20341468524144,-20.180125368731563
337,-13.5395,6.6209,23.696976895036403,-1320.6674041297936,2.0449636756332223
338,-12.5714,3.684,-7.15019018427564,-44.35801779214306,3.41243213897937
339,-12.2202,2.0565,-2.7936427128243513,-44.17752442996742,5.942231947483588
340,-12.8734,1.3579,5.345248031947114,-33.97033795283249,9.480374107077104
341,-12.2961,3.2581,-4.484440784874244,139.93666691214375,3.7740093919769184
342,-11.7108,4.4088,-4.7600458682021,35.31813019858199,2.656232988568318
343,-12.5831,5.9493,7.448679851077622,34.941480675013594,2.1150555527541055
344,-11.871,9.123,-5.659177786078152,53.34577177146891,1.3012167050312398
345,-9.8538,4.58,-16.992671215567356,-49.79721582812671,2.151484716157205
346,-11.8257,0.4973,20.011569140839057,-89.1419213973799,23.779810979288154
347,-14.6531,6.4592,23.90894407942026,1198.8538105771165,2.2685626702997275
348,-12.3757,3.2404,-15.542103718667043,-49.83279663116175,3.819188989013702
349,-13.5082,2.7608,9.150997519332238,-14.800641896062217,4.892857142857142
350,-11.9294,3.3721,-11.687715609777772,22.142132715155014,3.537676818599685
351,-13.3346,5.7084,11.779301557496602,69.28323596571869,2.335961039871067
352,-11.6353,6.706,-12.743539363760437,17.476000280288705,1.7350581568744408
353,-12.0466,-1.7911,3.534932489922893,-126.70891738741426,-6.725810954162247
354,-13.5918,5.1527,12.826855710324892,-387.6835464239853,2.637801540939701
355,-9.5424,11.9351,-29.792963404405594,131.62807848312536,0.7995240928019036
356,-9.8755,7.6118,3.4907360831656575,-36.22340826637398,1.297393520586458
357,-12.2713,5.7637,24.260037466457398,-24.27940828713313,2.129066398320523
358,-11.8638,4.5518,-3.320756562059446,-21.0264239984732,2.60639746913309
359,-12.8169,10.8566,8.033682294037337,138.51223691726352,1.180562975517197
360,-14.4316,8.9672,12.598210175627479,-17.403238582981785,1.609376393969132
361,-12.1438,5.8726,-15.852712103994005,-34.510215005798905,2.067874535980656
362,-14.2829,5.9255,17.61474991353611,0.9007935156489566,2.410412623407307
363,-15.2112,3.0011,6.4993803779344494,-49.35279723230107,5.068541534770584
364,-13.1152,7.8431,-13.779320500683712,161.34084169137978,1.672195942930729
365,-13.1891,10.6866,0.5634683420763675,36.254797210286746,1.2341717665113319
366,-15.1824,11.002,15.11323744607289,2.951359646660312,1.3799672786766042
367,-10.8963,2.6318,-28.230714511539677,-76.07889474640974,4.140246219317577
368,-14.4887,4.3272,32.96898947349101,64.41978873774603,3.348285265298576
369,-14.255,11.6415,-1.6129811508278746,169.03078202995005,1.2244985611819783
370,-14.7525,10.5018,3.490003507541206,-9.789975518618743,1.4047591841398617
371,-11.4948,8.6461,-22.08235892221657,-17.670304138338178,1.3294780305571297
372,-12.1966,9.135,6.105369384417303,5.654572581857709,1.3351505199781062
373,-14.3769,6.7534,17.87629339324073,-26.0711548987411,2.1288388071193767
374,-12.4077,9.5521,-13.696972226279646,41.44134806171704,1.2989499691167388
375,-9.6368,6.6885,-22.332100228084183,-29.97874812868374,1.440801375495253
376,-10.2127,9.0882,5.976050141125699,35.87799955146893,1.123731872097885
377,-11.5856,7.8355,13.443065986467829,-13.783807574657258,1.478603790440942
378,-12.9681,11.3148,11.932916724209374,44.40431370046583,1.146118358256443
379,-12.7978,10.7651,-1.3132224458478836,-4.858238766924727,1.1888231414478267
380,-14.9675,11.1592,16.953695166356695,3.660904218260863,1.3412699835113628
381,-11.9967,13.9599,-19.848338065809244,25.09767725284966,0.8593686201190553
382,-11.3628,17.6304,-5.283953087098958,26.293168289171142,0.6445004083855159
383,-15.1273,11.1199,33.13003837082409,-36.9276930755967,1.360380938677506
384,-14.2588,11.2335,-5.741275706834658,1.0215919207906543,1.2693105443539414
385,-10.1797,13.9757,-28.607596712205797,24.410913784661957,0.7283856980330145
386,-11.181,9.8711,9.836242718351219,-29.369548573595594,1.1327005095683358
387,-11.9589,4.3103,6.9573383418298995,-56.33414715685182,2.7744936547340093
388,-15.8865,14.4718,32.84248551288162,235.74925179221867,1.0977556350972235
389,-15.5155,14.763,-2.3353161489314878,2.012189223178873,1.050972024656235
390,-10.4176,9.2259,-32.85682059875607,-37.506604348709615,1.12916896996499
391,-13.6965,11.3161,31.474619874059286,22.655784259530254,1.2103551576956726
392,-12.6946,6.0877,-7.315007483663716,-46.203197214588066,2.0852867256927903
393,-14.7497,14.5713,16.18877317914704,139.35640718169427,1.0122432452835368
394,-13.8208,12.2091,-6.297755208580513,-16.211319511642763,1.1320080923245777
395,-12.9767,7.6787,-6.10746121787451,-37.10674824516139,1.689960540195606
396,-14.4967,9.7487,11.713301532747167,26.957688150337944,1.4870392975473654
397,-12.941,11.9441,-10.731407837645811,22.519925733687572,1.0834638022119707
398,-13.0039,13.1952,0.4860520825283876,10.474627640424972,0.9855023038680732
399,-11.9085,8.9656,-8.423626758126401,-32.05408027161391,1.3282435085214597
400,-13.5853,14.9809,14.08069866062056,67.09311144820201,0.9068413780213472
401,-16.0468,15.951,18.118849050076193,6.475578903804169,1.0060058930474578
402,-15.0209,8.848,-6.393174963232551,-44.53012350322864,1.697660488245931
403,-16.7971,12.5291,11.824857365404217,41.60375226039781,1.3406469738448892
404,-11.2593,11.3075,-32.968786278583806,-9.75010176309552,0.9957373424718108
405,-13.1047,14.1254,16.390006483529174,24.92062790183509,0.9277400993954152
406,-14.0742,12.2303,7.3981090753699075,-13.416257238733065,1.1507649035591931
407,-15.3732,15.3463,9.229654260988207,25.47770700636942,1.0017528655115566
408,-11.8233,8.5334,-23.091483881039732,-44.39441428878622,1.3855321442801227
409,-12.8232,14.1447,8.457029763264057,65.7569081491551,0.9065727799104965
410,-11.8734,8.3308,-7.40688751637657,-41.103027989282204,1.4252412733470976
411,-14.4126,5.8811,21.385618272777805,-29.40533922312383,2.4506639914301744
412,-12.2932,17.0425,-14.705188515604394,189.78422403972047,0.7213260965233974
413,-15.7071,13.2437,27.7706374255686,-22.290156960539832,1.1860054214456686
414,-12.0603,16.1481,-23.21752583226694,21.930427297507492,0.7468556672302005
415,-15.2008,9.1494,26.039982421664455,-43.340702621361025,1.661398561654316
416,-13.5385,9.2464,-10.935608652176187,1.0601788095394138,1.4641914691123032
417,-14.2143,11.2081,4.9916903645160104,21.215824537117143,1.2682167361104915
418,-14.6076,14.7892,2.766931892530766,31.95099972341431,0.9877207692099641
419,-13.5827,18.9263,-7.016210739614992,27.97379168582481,0.717662723300381
420,-14.2454,13.542,4.879000493274521,-28.44877234324723,1.0519421060404668
421,-12.6502,15.626,-11.19800075813947,15.389159651454731,0.8095609880967618
422,-16.2813,16.4806,28.70389400958089,5.4690899782413815,0.9879069936774149
423,-14.8344,12.0298,-8.886882497097904,-27.00629831438175,1.2331377080250712
424,-17.832,16.5208,20.20708623200129,37.332291476167526,1.0793666166287346
425,-10.9766,10.2901,-38.44436967249888,-37.71427533775604,1.0667146091874713
426,-16.116,14.2857,46.82142011187436,38.82955462046043,1.128121128121128
427,-9.9938,18.7376,-37.98833457433606,31.163331163331165,0.5333553923661515
428,-10.6775,9.1736,6.84124156977326,-51.041755614379646,1.1639378215749543
429,-15.9965,9.1006,49.81503160852259,-0.7957617511118897,1.7577412478298133
430,-11.689,12.6693,-26.927765448691897,39.21389798474826,0.9226239808039908
431,-14.9877,7.158,28.220549234322867,-43.501219483317946,2.0938390611902764
432,-14.4086,13.8066,-3.8638350113759934,92.88348700754399,1.0436023351150898
433,-13.3173,8.5826,-7.5739488916341635,-37.836976518476675,1.55166266632489
434,-14.6147,14.3767,9.742215013553789,67.50984550136323,1.0165545639819986
435,-11.782,9.8568,-19.382539497902794,-31.439064597578025,1.1953169385601818
436,-10.6755,9.9494,-9.391444576472585,0.9394529664799922,1.0729792751321687
437,-10.6507,15.2047,-0.23230762025197027,52.82027056907954,0.7004873493064644
438,-11.6858,9.4006,9.718610044410237,-38.17306490756147,1.2430908665404334
439,-14.9886,10.7666,28.26336237142515,14.530987383784,1.392138651013319
440,-14.3853,9.6517,-4.0250590448741015,-10.355172477848162,1.490442098283204
441,-13.9853,15.3991,-2.7806163236081316,59.5480588911798,0.9081894396425765
442,-11.4549,16.2209,-18.093283662130954,5.336675519997924,0.7061815312343951
443,-13.7312,11.5659,19.871845236536313,-28.69754452588944,1.1872141381129009
444,-14.1343,12.9695,2.935650198089035,12.135674698899358,1.0898107097420873
445,-14.0135,15.5079,-0.854658525714036,19.572072940360073,0.9036362112213776
446,-16.8067,17.3063,19.932208227780347,11.596670084279626,0.971131899943951
447,-11.9981,14.1755,-28.611208625131635,-18.090521948654537,0.8463969524884485
448,-16.9529,16.6786,41.2965386186146,17.657930937180353,1.0164462245032557
449,-13.5098,13.754,-20.309799503329806,-17.535044907845986,0.9822451650428966
450,-14.1724,11.1208,4.904587780722136,-19.144976006979796,1.274404719084958
451,-14.2094,17.1681,0.2610708136942197,54.37828213797569,0.8276629329978274
452,-11.9458,13.0915,-15.930299660787927,-23.74520185693233,0.9124852003208189
453,-13.8093,11.9147,15.59962497279379,-8.989038689225836,1.1590136554004717
454,-12.4698,12.9898,-9.699984792856997,9.023307343030051,0.959968590740427
455,-12.0698,12.3658,-3.207749923815928,-4.803769111148748,0.9760630125022239
456,-16.5597,16.039,37.19945649472236,29.704507593524077,1.0324646174948562
457,-14.217,7.4812,-14.14699541658363,-53.35619427645115,1.9003635780356092
458,-12.5743,9.5163,-11.554477034536125,27.202855156926688,1.3213433792545421
459,-9.648,15.4237,-23.27207081109882,62.0766474365037,0.6255308389037649
460,-16.0701,13.5123,66.56405472636817,-12.392616557635328,1.189294198619036
461,-15.3433,14.9265,-4.522684986403325,10.46601984858242,1.0279234917763709
462,-13.5516,15.0523,-11.677409683705587,0.8427963688741436,0.9003009506852774
463,-11.9771,10.7813,-11.618554266654868,-28.374401254293367,1.1109142682236837
464,-14.6692,13.587,22.47706039024471,26.02376336805394,1.0796496651210716
465,-13.0816,10.2472,-10.822676083221994,-24.580849341282107,1.276602388945273
466,-14.6384,7.0125,11.900684931506866,-31.566671871340457,2.0874723707664886
467,-16.7981,15.8929,14.753661602360912,126.6367201426025,1.056956250904492
468,-11.9034,13.2602,-29.138414463540528,-16.56525870042598,0.8976787680427143
469,-13.6985,9.7857,15.08056521666079,-26.20247055097208,1.3998487589032975
470,-15.2299,13.9121,11.179326203598938,42.16765279949315,1.0947232984236743
471,-14.9933,11.6773,-1.55352300409064,-16.063714320627366,1.2839697532820087
472,-14.6966,11.6599,-1.9788839014759918,-0.14900704786209307,1.2604396264118902
473,-12.1706,12.0244,-17.1876488439503,3.126098851619652,1.0121586108246565
474,-18.2308,15.2165,49.7937653032718,26.546854728718273,1.1980941740873392
475,-12.4002,19.1829,-31.982140114531443,26.066441034403454,0.646419467338098
476,-11.1606,12.4789,-9.996612957855511,-34.947792043955815,0.8943576757566774
477,-15.3459,15.9819,37.500672006881345,28.071384497030994,0.9602049818857583
478,-13.3276,15.8493,-13.152047126594068,-0.8296885852120184,0.8408951814906652
479,-12.9035,12.8957,-3.182118310873683,-18.63552333541544,1.0006048527803841
480,-14.8339,10.4286,14.960282094005507,-19.13118326263794,1.422424870068849
481,-16.035,17.6885,8.096994047418416,69.6152887252364,0.9065211860813522
482,-14.5192,12.4804,-9.45307140629873,-29.443423693360103,1.1633601487131824
483,-13.6736,12.459,-5.824012342277807,-0.17146886317745968,1.0974877598523156
484,-16.4823,16.1176,20.54104259302596,29.365117585681034,1.022627438328287
485,-16.05,12.0409,-2.62281356364098,-25.293468010125576,1.33295683877451
486,-12.6692,13.7112,-21.064174454828667,13.871886652991039,0.9240037341735224
487,-14.6424,13.4841,15.574779780885928,-1.6563101697882,1.0859011724920462
488,-12.2215,12.7223,-16.533491777304267,-5.649616956267001,0.9606360485132406
489,-15.1333,10.7274,23.825226036083947,-15.680340818877102,1.4107146186401178
490,-10.541,19.2339,-30.345661554320603,79.2969405447732,0.5480427786356382
491,-14.062,16.9773,33.402902950384195,-11.732409963657908,0.8282824712999122
492,-12.5289,19.373,-10.902432086474178,14.111195537570765,0.646719661384401
493,-12.0192,16.7806,-4.068194334698183,-13.38151034945544,0.7162556761975137
494,-12.2881,16.2998,2.237253727369537,-2.865213401189459,0.7538804157106221
495,-15.392,11.3929,25.259397303081844,-30.1040503564461,1.351016861378578
496,-13.4381,10.7717,-12.69425675675675,-5.452518673910944,1.2475375288951607
497,-14.8007,12.5475,10.139826314732003,16.48579147209819,1.1795736202430764
498,-13.1952,10.6121,-10.847459917436343,-15.424586571030085,1.243410823493936
499,-18.1914,15.6241,37.86376864314298,47.22910639741427,1.1643166646398833
500,-13.55,13.4313,-25.51425398814825,-14.034728400355856,1.008837565983933
501,-12.9029,10.567,-4.775645756457569,-21.325560444633062,1.22105611810353
502,-13.0364,23.0959,1.0346511249408996,118.56629128418663,0.5644465034919618
503,-14.5776,17.2947,11.82228222515418,-25.117878064937937,0.8428940658120697
504,-15.2851,15.4683,4.853336626056404,-10.560460719179865,0.9881564231363499
505,-13.3923,12.8773,-12.383301385008927,-16.750386273863317,1.0399928556452052
506,-11.693,11.7087,-12.688634513862452,-9.074883710094506,0.9986591167251702
507,-12.3427,11.0912,5.556315744462514,-5.273856192403937,1.1128372042700518
508,-15.0004,15.7182,21.5325658081295,41.717758222735135,0.9543331933681974
509,-15.8832,18.1227,5.885176395296132,15.29755315494139,0.8764256981575594
510,-16.7345,17.0225,5.359751183640582,-6.07083933409479,0.9830812160375972
511,-13.7452,13.3517,-17.86309719441872,-21.564400058745782,1.0294719024543693
512,-16.4737,21.6111,19.850566015772774,61.86028745403209,0.7622795692954084
513,-19.0928,12.2056,15.89867485750014,-43.52161620648648,1.5642655830110768
514,-17.1824,16.0607,-10.005866085644843,31.584682440846823,1.0698412896075513
515,-13.2627,18.4532,-22.812296303193968,14.896610982086699,0.7187208722606377
516,-14.6459,18.6252,10.42924894629298,0.9320876595929173,0.7863486029680218
517,-14.0592,15.5337,-4.005899261909462,-16.598479479414983,0.9050773479595976
518,-16.1203,19.6191,14.660151359963569,26.300237548040716,0.8216635829370359
519,-14.8052,17.9313,-8.158036761102473,-8.602841108919367,0.8256623892300056
520,-15.8917,16.9563,7.338637775916568,-5.437419484365336,0.9372150764022812
521,-16.5261,20.3216,3.992020992090217,19.846900562033,0.8132282891110936
522,-14.3119,14.4378,-13.398200422362205,-28.95342886386899,0.99127983487789
523,-15.7069,17.8007,9.747133504286642,23.292329856349305,0.882375412202891
524,-13.9845,12.0884,-10.965881236908615,-32.09031105518322,1.156852850666755
525,-13.4189,19.5787,-4.044477814723447,61.96270805069324,0.6853825841347996
526,-15.6265,19.2987,16.451422992942778,-1.4301255956728598,0.8097177530092701
527,-12.7776,13.3425,-18.231209803858828,-30.863218766030876,0.9576616076447443
528,-13.075,16.9726,2.3275106436263515,27.207045156454935,0.7703592849651791
529,-15.5093,19.5557,18.617973231357567,15.219235709319733,0.7930833465434629
530,-16.4455,16.8573,6.036378173096146,-13.79853444264334,0.9755714141647832
531,-13.5831,13.0149,-17.40536924994679,-22.79368582157284,1.043657653919738
532,-15.155,14.1527,11.572468729524177,8.742287685652595,1.0708204088265842
533,-16.3281,21.1022,7.740679643681947,49.1037045934698,0.7737629251926339
534,-12.8436,17.8667,-21.340511143366335,-15.33252457089781,0.7188568678043511
535,-15.491,16.6679,20.61260082842815,-6.709688974460882,0.9293912250493463
536,-17.4586,14.8841,12.701568652766127,-10.702008051404189,1.1729698134250643
537,-13.7974,16.156,-20.970753668679055,8.545360485350129,0.8540108937855906
538,-12.6001,19.0378,-8.677721889631385,17.837335974251054,0.6618464318356112
539,-14.9555,14.5062,18.693502432520393,-23.80317053441049,1.0309729632846645
540,-17.5434,17.0107,17.304001872220898,17.26503150377081,1.0313155837208345
541,-16.5301,13.459,-5.77596133018684,-20.879211319933923,1.2281818857270228
542,-16.3743,13.0136,-0.9425230337384516,-3.309309755553902,1.2582452203848282
543,-15.362,15.8466,-6.182249012171526,21.76953341120058,0.9694193076117275
544,-14.8021,12.7692,-3.6447077203489164,-19.419938661921176,1.159203395670833
545,-15.9796,19.886,7.954952337843957,55.73411020267518,0.8035602936739414
546,-13.0656,17.8265,-18.23575058199204,-10.356532233732274,0.73293131012818
547,-16.881,17.4334,29.201873622336528,-2.205144027150596,0.9683136966971446
548,-13.2253,14.5511,-21.655707600260644,-16.533206373971797,0.9088866133831807
549,-15.4676,15.5808,16.954624847829525,7.076440956353824,0.9927346477716162
550,-13.1164,11.331,-15.200806847862625,-27.275878003696864,1.1575677345335806
551,-14.1255,14.6806,7.693421975542081,29.561380284176163,0.9621881939430269
552,-14.4687,15.1717,2.4296485080174124,3.345231121343817,0.9536637291799864
553,-12.6834,19.0225,-12.339049119824164,25.381466809915842,0.6667577868313839
554,-15.8753,11.8573,25.165964962076394,-37.666973321067154,1.3388629789243756
555,-16.4377,17.6412,3.5426102183895747,48.779233046309024,0.9317790173004104
556,-15.4458,15.9146,-6.034299202443161,-9.787316055597127,0.9705427720457944
557,-13.689,17.9807,-11.37396573825894,12.982418659595574,0.7613163002552737
558,-17.7012,17.4883,29.30966469428007,-2.7384918273482106,1.0121738533762574
559,-13.3985,16.1113,-24.30739158927078,-7.873835650120364,0.8316212844401135
560,-14.7715,15.4165,10.247415755495016,-4.312501163779459,0.9581617098563228
561,-13.7336,16.4121,-7.026368344447076,6.4580157623325585,0.8367972410599497
562,-17.2545,19.9794,25.637123550999007,21.735792494561945,0.8636145229586475
563,-16.0383,17.1673,-7.048596018429976,-14.074997247164568,0.9342354359742067
564,-13.4901,19.3738,-15.888217579169861,12.852923872711486,0.6963063518772776
565,-14.534,18.1238,7.7382673219620335,-6.452012511742666,0.8019289552963508
566,-13.4008,12.9832,-7.796890050915096,-28.363808914245357,1.0321646435393432
567,-14.374,13.3616,7.262252999820906,2.914535707683763,1.0757693689378518
568,-13.2567,13.4943,-7.77306247391123,0.9931445335888078,0.9823925657499832
569,-15.5048,15.1578,16.958217354243498,12.327427135901825,1.0228925041892623
570,-13.9501,13.9539,-10.027217377844277,-7.942445473617532,0.999727674700263
571,-12.4808,12.2937,-10.532540985369288,-11.897749016404024,1.0152191773021955
572,-11.133,19.5547,-10.79898724440742,59.062771988904906,0.5693260443780779
573,-13.1329,15.6699,17.963711488367927,-19.866323697116293,0.8380972437603302
574,-17.9822,16.2847,36.92482239261701,3.9234455867618756,1.1042389482151957
575,-17.7347,17.6904,-1.3763610681673977,8.632028836883698,1.0025041830597385
576,-15.2557,15.2552,-13.978246037429454,-13.76565821010265,1.0000327757092662
577,-16.7338,18.7833,9.688837614793155,23.12719597252084,0.890887117812099
578,-17.5057,16.8919,4.61281956280104,-10.069583087103972,1.0363369425582676
579,-14.6001,13.6381,-16.59802235843183,-19.262486754006357,1.0705376848681267
580,-15.775,14.9232,8.047205156129067,9.42286682162472,1.0570789106893965
581,-16.4056,15.9039,3.9974643423137834,6.57164683177871,1.0315457214896975
582,-14.9537,15.1163,-8.850026820110212,-4.952244418035823,0.9892433995091391
583,-12.6652,14.6213,-15.303904719233364,-3.2746108505388283,0.8662157263718001
584,-20.1847,15.0946,59.37134826137762,3.2370582643130197,1.3372133080704358
585,-17.0392,19.1654,-15.5835855871031,26.968584791912352,0.8890604944326755
586,-19.1429,17.8526,12.346236912531094,-6.849843989689763,1.072275186807524
587,-17.3749,13.5864,-9.235800218357726,-23.89679934575356,1.2788450214920803
588,-15.0155,15.4538,-13.579358730122193,13.744626979921094,0.9716380437174028
589,-14.9042,14.3352,-0.7412340581399168,-7.23834914389988,1.0396925051621184
590,-14.3577,13.8097,-3.6667516538962164,-3.6658016630392365,1.039682252329884
591,-14.7676,13.3648,2.854914087911009,-3.2216485513805404,1.1049622889979647
592,-15.5435,15.4322,5.254069720198262,15.468993176104394,1.007212192688016
593,-14.6116,14.3244,-5.995432174220738,-7.178496909060272,1.0200497053977826
594,-17.2919,12.6977,18.34364477538393,-11.35614755242803,1.3618135567858745
595,-13.7897,15.378,-20.253413447914916,21.108547217212582,0.8967160879178047
596,-16.0995,14.6164,16.750183107681814,-4.9525295877227204,1.1014682137872527
597,-16.7076,8.8065,3.7771359358986345,-39.749185846035964,1.8971895758814512
598,-20.5862,15.2014,23.214584979290876,72.61568159881907,1.354230531398424
599,-12.7629,13.2319,-38.00264254694893,-12.956043522307159,0.9645553548621135
600,-15.0334,10.1226,17.789844000971566,-23.498514952501147,1.485132278268429
601,-15.0418,12.6701,0.05587558370030443,25.16645921008436,1.1871887356848012
602,-16.451,14.4503,9.368559613875993,14.050402127844297,1.1384538729299738
603,-13.969,13.8187,-15.087228739894243,-4.370843511899414,1.0108765658129926
604,-15.8117,10.1726,13.191352280048685,-26.38526055272927,1.5543420561115153
605,-15.8428,14.6602,0.19668979300138112,44.114582309340776,1.0806673851652775
606,-16.1069,12.3664,1.66700330749614,-15.646444113995706,1.3024728296027945
607,-15.7779,14.2815,-2.042602859643994,15.486317764264456,1.1047789097783847
608,-15.3134,12.4144,-2.943991278940805,-13.073556699226263,1.2335191390643123
609,-15.7997,11.9562,3.175650084239945,-3.6908751127722628,1.3214650139676485
610,-14.7666,11.3577,-6.538731748071158,-5.005771064385012,1.3001399931324125
611,-14.0633,10.316,-4.762775452710855,-9.171751322891064,1.3632512601783635
612,-15.6128,14.9013,11.018039862621155,44.44842962388522,1.0477475119620434
613,-16.8185,13.9704,7.722509735601557,-6.247105957198373,1.203866746836168
614,-15.9807,12.3154,-4.98141927044623,-11.846475405142298,1.2976192409503549
615,-17.278,11.7958,8.117917237667926,-4.219107783750431,1.4647586429067971
616,-13.303,14.7979,-23.006134969325142,25.45058410620731,0.8989789091695444
617,-15.3531,6.7557,15.410809591821373,-54.34690057373006,2.2726142368666458
618,-17.7438,12.6651,15.57144811145632,87.4728007460367,1.4009995973186156
619,-13.7943,12.164,-22.258479018023202,-3.9565419933518142,1.1340266359750082
620,-14.2675,11.4693,3.430402412590716,-5.711114764879966,1.2439730410748693
621,-18.0255,12.5622,26.33958296828456,9.528916324448744,1.434899937908965
622,-18.7038,12.3522,3.7630024132478956,-1.6716817118020755,1.5142079953368632
623,-17.3679,14.0711,-7.142398870817712,13.915739706287145,1.2342958261969568
624,-16.1488,14.544,-7.019271184196119,3.3607891351777885,1.1103410341034103
625,-14.5438,6.4067,-9.93881898345389,-55.94953245324532,2.270092247178735
626,-15.5108,15.8086,6.648881310249055,146.7510574866936,0.9811621522462457
627,-14.9253,13.7209,-3.7747891791525934,-13.206103007223913,1.0877784984949967
628,-16.2817,11.8437,9.087924530830204,-13.68131828087079,1.3747139829614057
629,-15.202,14.6247,-6.631371416989628,23.4808379138276,1.0394743140030223
630,-16.892,17.177,11.116958294961176,17.451981920996662,0.9834080456424288
631,-14.731,14.4087,-12.793038124556,-16.116318332654135,1.0223684301845413
632,-15.3704,11.9831,4.3405064150431105,-16.834273737394767,1.2826730979462744
633,-14.8222,12.1473,-3.5665955342736644,1.3702631205614546,1.2202053131148487
634,-14.6365,12.6673,-1.2528504540486596,4.280786676874704,1.1554553851254807
635,-14.7416,17.4669,0.7180678440884103,37.889684463145265,0.843973458369831
636,-12.2008,14.0499,-17.23557822760081,-19.562715765247408,0.8683905223524723
637,-18.4571,13.3443,51.277785063274564,-5.022099801422064,1.3831448633498946
638,-17.4228,13.4087,-5.603805581591914,0.48260305898397693,1.299365337430176
639,-17.3964,14.0572,-0.15152558716163833,4.836412180151695,1.237543749822155
640,-17.2089,14.0916,-1.0778092019038454,0.2447144523802791,1.2212168951715916
641,-13.9296,12.2163,-19.05583738646862,-13.30792812739504,1.1402470469782175
642,-18.9448,15.0048,36.00390535263036,22.826060263745962,1.262582640221796
643,-17.2082,12.662,-9.166631476711284,-15.613670292173165,1.3590428052440373
644,-15.3168,12.7392,-10.99127160307296,0.6096983099036501,1.2023360964581764
645,-16.9097,12.9023,10.399691841637937,1.280300175835225,1.3105957852475916
646,-16.0069,15.2947,-5.3389474680213045,18.542430419382594,1.0465651500192878
647,-15.8545,12.8884,-0.9520894114413259,-15.73290093954115,1.230137177617082
648,-14.9269,11.3593,-5.850704847204269,-11.864156916296832,1.3140686485963045
649,-16.0609,11.1562,7.597022824565047,-1.7879622864084843,1.4396389451605385
650,-17.4098,13.8038,8.398657609473936,23.732095157849443,1.2612324142627391
651,-14.4683,15.7198,-16.895656469344857,13.880235877077318,0.9203870278247814
652,-14.023,15.0368,-3.0777631096949865,-4.344838992862499,0.9325787401574803
653,-13.1401,14.7256,-6.296085003209006,-2.069589274313677,0.892330363448688
654,-16.3112,10.5416,24.13299746577271,-28.413103710544895,1.5473172952872427
655,-14.5229,10.6685,-10.963632350777374,1.2038020793807336,1.3612879036415617
656,-12.1878,10.8946,-16.07874460335057,2.119323241317894,1.1187010078387456
657,-17.058,10.675,39.95963176291046,-2.015677491601342,1.5979391100702576
658,-17.239,13.5683,1.061085707585896,27.103512880562054,1.2705349970151014
659,-13.1931,14.0388,-23.46945878531238,3.4676414878798356,0.9397598085306436
660,-18.8788,13.6457,43.09601230946478,-2.800096874376734,1.383498098302029
